Continent,Country,Province-eng,Province-chi,Town-eng,Town-chi,Source
North America,Canada 加拿大,British Columbia,卑四省,Sumas,所媽,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Surrey Centre,沙利仙咑,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Union Mine,夭寅米,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Vancouver,云巧巴(即咸水埠),"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Vanwinkle,云永路,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Van-Anda,溫晏咑,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Vernon,云甯,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Vesuvius Bay,云少利市比,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Warm Spring Camp,汪市丙令冚,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Wellington,和令頓,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,White Valley,咑嘩利,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Wharnock,嘩諾,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Yale,爺路 即火者埠,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Ymir,爹馬,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Nicomen,惄巧文,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Galena,加倫汝,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Guichon,加治陣,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Northfield,那士啡路,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Hanceville,欣四和路,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Huntingdon,亨甯頓,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Laclahache,瀝李珠,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Mission City,尾善失地,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Nikomekel,乃巧美路,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Sooke,宿,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Shortreed,刹始李,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Soda Creek,所咑隙,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Upper Sumas,鴨巴所媽,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Westham Island,和市坎埃崙,"[T.J.G.], 1913"
North America,Canada 加拿大,British Columbia,卑四省,Windermere,云咑咩,"[T.J.G.], 1913"
North America,Canada 加拿大,Saskatchewan,,Alameda,亞林尾地,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Alexander,亞力山咑,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Alexandria,亞力山粗汝,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Algoma,嘔路君美,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Almonte,嶇路滿汝,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Alton,嘔路村,"[T.J.G.], 1913"
North America,Canada 加拿大,Alberta,,Anthracite,晏咑洗,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Apple Hill,鴨蒲路喜路,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Arden,亞頓,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Arnaud,亞汝律,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Arnprior,亞怕禮丫,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Arthur,亞沙,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Athens,咽完,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Austin,罅市淺,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Aylmer,亞路咩,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Ayr,嘔爺,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Bagot,卑葛,"[T.J.G.], 1913"
North America,Canada 加拿大,Saskatchewan,,Balgonie,卑路管汝,"[T.J.G.], 1913"
North America,Canada 加拿大,Alberta,,Banff,板付,"[T.J.G.], 1913"
North America,Canada 加拿大,Alberta,,Bantry,板粗利,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Barclay,把企李,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Barnsley,品汝市利,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Belleville,卑利和路,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Bowmanville,保民和路,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Barrie,巴李,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Brandon,卑粦頓,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Brockville,布洛和路,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Brampton,布廉頓,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Berlin,巴嗹,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Brighton,布黎頓,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Brantford,布粦佛,"[T.J.G.], 1913"
North America,Canada 加拿大,Saskatchewan,,Battleford,必路佛,"[T.J.G.], 1913"
North America,Canada 加拿大,Saskatchewan,,Broadview,布捋和,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Binscarth,邊市卡士,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Bracebridge,卑李市卑列治,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Boissevain,保市四云,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Chatham,車險,"[T.J.G.], 1913"
North America,Canada 加拿大,Alberta,,Calgary,茄架利,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Collingwood,巧令蔚,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Cornwall,干和路,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Cayuga,扣有架,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Carleton Place,卡李頓丕李,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Coe Hill,枯喜路,"[T.J.G.], 1913"
North America,Canada 加拿大,Prince Edward Island,,Charlottetown,叉辣利倉,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Cooks Mills,曲尾路,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Carman,卡文,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Carbury,卡卑利,"[T.J.G.], 1913"
North America,Canada 加拿大,Alberta,,Canmore,很么,"[T.J.G.], 1913"
North America,Canada 加拿大,Alberta,,Cochrane,豁治嗹,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Cobourg,巧卜,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Colborne,巧路本,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Deloraine,地老嗹,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Dominion City,東緬寅失地,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Dundas,丹地,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Drumbo,茲杬保,"[T.J.G.], 1913"
North America,Canada 加拿大,Saskatchewan,,Dunmore,丹么,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Emerson,俺巴善,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Exeter,咽士咑,"[T.J.G.], 1913"
North America,Canada 加拿大,Alberta,,Edmonton,咽文頓,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Embro,俺巴老,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Elora,於老罅,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Fort William,科韋炎,"[T.J.G.], 1913"
North America,Canada 加拿大,New Brunswick ,,Fredericton,夫力咑瀝善,"[T.J.G.], 1913"
North America,Canada 加拿大,Quebec,,Farnham,番添,"[T.J.G.], 1913"
North America,Canada 加拿大,Alberta,,Fort McLeod,科墨律,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Glenboro,幾嗹巴老,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Galt,幾列,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Guelph,幾路丕,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Georgetown,阻治倉,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Goderich,葛打咧治,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Gravenhurst,故李允撻,"[T.J.G.], 1913"
North America,Canada 加拿大,Alberta,,Gleichen,故路畛,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Garden River,加頓李巴,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Gull Lake,哥路瀝,"[T.J.G.], 1913"
North America,Canada 加拿大,Quebec,,Granby,加粦備,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Hamilton,坎路頓,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,High Bluff,太品付,"[T.J.G.], 1913"
North America,Canada 加拿大,Quebec,,Hull,曉路,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Harriston,下李市頓,"[T.J.G.], 1913"
North America,Canada 加拿大,Nova Scotia,,Halifax,下路咈市,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Huntsville,亨市和路,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Holland,考崙,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Ingersoll,因遮筲路,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Kingston,頃市頓,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Kincardine,乾咳典,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Kemptville,冚和路,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Leamington,李米頓,"[T.J.G.], 1913"
North America,Canada 加拿大,Alberta,,Lethbridge,列士卑列治,"[T.J.G.], 1913"
North America,Canada 加拿大,Quebec,,Montreal,滿取奧路,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Milton,咩路頓,"[T.J.G.], 1913"
North America,Canada 加拿大,Saskatchewan,,Medicine Hat,尾利善乞,"[T.J.G.], 1913"
North America,Canada 加拿大,Saskatchewan,,Moose-Jaw,么阻,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,North Bay,那士卑,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Niagara,狃架利,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Orillia,柯路罅,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Ottawa,柯打和,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Orangeville,柯練治和路,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Owen Sound,柯桑,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Prescott,跛李市咳,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Port Arthur,砵亞下,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Peterborough,必打波蠟,"[T.J.G.], 1913"
North America,Canada 加拿大,Saskatchewan,,Prince Albert,丕嗹市鴨別,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Portage La Prairie,砵治李跛李利,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Port Hope,砵酷,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Perth,耙士,"[T.J.G.], 1913"
North America,Canada 加拿大,Quebec,,Quebec,喬碧,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Sudbury,失巴利,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Stratford,市打佛,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Selkirk,索解,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Sarnia,沙汝,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Smith's Falls,市威科路,"[T.J.G.], 1913"
North America,Canada 加拿大,New Brunswick ,,St. John,仙尊,"[T.J.G.], 1913"
North America,Canada 加拿大,Newfoundland,,St. Johns,仙尊,"[T.J.G.], 1913"
North America,Canada 加拿大,Quebec,,St. John's,仙尊,"[T.J.G.], 1913"
North America,Canada 加拿大,Quebec,,Sherbrooke,舍布碌,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Simcoe,三枯,"[T.J.G.], 1913"
North America,Canada 加拿大,Quebec,,St. Hyacinthe,仙太仙於,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,St. Thomas,仙參士,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Sandwich,申蔚治,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Sault Ste. Marie,所列仙媽利,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Streetsville,市祖列和路,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Sharbat Lake,沙必瀝,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Stonewall,市敦和路,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Shelburne,舍路本,"[T.J.G.], 1913"
North America,Canada 加拿大,Saskatchewan,,Swift Current,市滑付卡倫,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Southampton,筲士坎頓,"[T.J.G.], 1913"
North America,Canada 加拿大,Quebec,,Stanstead,市淺市切,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,St. Catherines,仙咳打嗹,"[T.J.G.], 1913"
North America,Canada 加拿大,Quebec,,Starbridge,市淺卑列治,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Rat Portage,列砵治,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Renfrew,連夫魯,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Ridgetown,列治倉,"[T.J.G.], 1913"
North America,Canada 加拿大,Quebec,,Riviere du Loupe,黎利吊魯備,"[T.J.G.], 1913"
North America,Canada 加拿大,Saskatchewan,,Regina,李見汝,"[T.J.G.], 1913"
North America,Canada 加拿大,Quebec,,Richmond,列治問,"[T.J.G.], 1913"
North America,Canada 加拿大,Alberta,,Red Deer,列爹,"[T.J.G.], 1913"
North America,Canada 加拿大,Manitoba,,Winnipeg,云汝羣,"[T.J.G.], 1913"
North America,Canada 加拿大,Ontario,,Woodstock,蔚市鐸,"[T.J.G.], 1913"
North America,Canada 加拿大,Yukon,,Dawson,左臣,"[T.J.G.], 1913"
North America,Canada 加拿大,Yukon,,Hunker,亶架,"[T.J.G.], 1913"
North America,Canada 加拿大,Yukon,,White-Horse,海可士,"[T.J.G.], 1913"
North America,United States 美國,Idaho,,Atlanta,咽粦地,"[T.J.G.], 1913"
North America,United States 美國,Nevada,,Austin,亞市淺,"[T.J.G.], 1913"
North America,United States 美國,Arkansas,,Aubrey,亞卑利,"[T.J.G.], 1913"
North America,United States 美國,Arkansas,,Alma,嶇路美,"[T.J.G.], 1913"
North America,United States 美國,Arkansas,,Arkadelphia,亞迄地路科,"[T.J.G.], 1913"
North America,United States 美國,Arkansas,,Augusta,惡架市,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Alamosa,亞路茂四,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Aspen,亞市片,"[T.J.G.], 1913"
North America,United States 美國,Colorado,,Amonito,亞滿汝粗,"[T.J.G.], 1913"
North America,United States 美國,Connecticut,,Ashford,亞市佛,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Aberdeen,鴨巴典,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Alexandria,亞方晏打李,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Ashton,亞市頓,"[T.J.G.], 1913"
North America,United States 美國,Dakota,,Athol,咽考路,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Anacortes,晏汝豁,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Anatone,晏汝蠢,"[T.J.G.], 1913"
North America,United States 美國,Washington,,Asotin,亞筲淺,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Albany,亞路本汝,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Astoria,埃市朶利,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Airlie,亞黎,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Alvord,亞路和,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Ashland,亞市崙,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Arlington,亞令頓,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Acton,厄頓,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Albina,亞路邊汝,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Auburn,厄本,"[T.J.G.], 1913"
North America,United States 美國,Oregon,,Aurora,厄老利,"[T.J.G.], 1913"
North America,United States 美國,California,,Alameda,亞林滅地,"[T.J.G.], 1913"
North America,United States 美國,California,,Adin,咽奥,"[T.J.G.], 1913"
North America,United States 美國,California,,Alturas,亞路楚罅士,"[T.J.G.], 1913"
North America,United States 美國,California,,Anaheim,晏汝險,"[T.J.G.], 1913"
North America,United States 美國,California,,Antioch,晏撮治,"[T.J.G.], 1913"
North America,United States 美國,California,,Arbuckle,亞碧路,"[T.J.G.], 1913"
